Date,MMM,ABT,ABBV,ABMD,ACN,ATVI,ADBE,AMD,AAP,AES,AFL,A,APD,AKAM,ALK,ALB,ARE,ALXN,ALGN,ALLE
2002-09-10,38.62942504882813,10.879082679748537,,5.25,12.041665077209473,3.237390756607056,9.60779094696045,8.270000457763674,16.662761688232422,2.1632642745971684,10.176610946655273,9.429794311523438,27.39762878417969,0.959999978542328,5.107804775238037,10.980053901672363,22.8499813079834,2.970000028610229,3.259999990463257,
2002-09-11,38.231388092041016,11.01025676727295,,5.1599998474121085,12.161038398742676,3.1515512466430664,9.553004264831543,8.239999771118164,16.840948104858402,2.4010703563690186,10.149658203125,9.528602600097656,27.67048072814941,1.0,5.130285739898682,10.987494468688963,22.97271156311035,3.0174999237060547,3.119999885559082,
2002-09-12,37.74693298339844,10.899043083190918,,5.110000133514403,12.161038398742676,3.0177743434906006,9.189412117004396,7.639999866485597,16.69401741027832,2.355043649673462,9.99807834625244,9.429794311523438,26.98835182189941,0.959999978542328,5.080825328826903,10.775405883789062,22.903339385986328,3.002500057220459,3.009999990463257,
2002-09-13,36.97551727294922,10.72794246673584,,5.099999904632568,11.75069522857666,3.0088558197021484,10.344937324523926,7.210000038146973,16.681516647338867,2.424083709716797,10.139561653137207,9.250710487365724,26.95275688171387,0.9200000166893004,5.024622917175293,10.767965316772461,22.946029663085934,3.0374999046325684,3.25,
2002-09-16,36.7379150390625,10.924704551696776,,4.920000076293945,12.049127578735352,2.9731824398040767,10.061036109924316,7.03000020980835,16.709653854370114,2.262989044189453,10.213665008544922,9.009873390197754,26.745159149169922,0.9100000262260436,5.067337989807129,10.782852172851562,22.903339385986328,2.9874999523162837,3.119999885559082,
2002-09-17,36.00045394897461,11.004555702209473,,4.78000020980835,12.041665077209473,2.9430828094482417,9.941498756408693,6.829999923706055,16.850332260131836,2.3397021293640137,10.075552940368652,9.114850044250488,26.40707397460937,0.9399999976158142,5.040359973907472,10.622854232788086,22.81262016296387,3.0225000381469727,3.130000114440918,
2002-09-18,36.51884078979492,11.526410102844238,,4.46999979019165,11.855146408081055,3.0155451297760014,9.926555633544922,6.78000020980835,16.459550857543945,2.324359178543091,10.089027404785156,9.10867691040039,26.395204544067386,0.9100000262260436,4.907719135284424,10.455422401428224,22.79128074645996,3.25,3.2100000381469727,
2002-09-19,36.1609001159668,11.435153007507324,,4.25,10.519668579101562,2.8773093223571777,9.777135848999023,6.269999980926514,16.14693832397461,2.1095664501190186,9.967756271362305,8.688749313354492,25.31566047668457,0.8999999761581421,4.763835906982422,9.994037628173828,22.62585639953613,2.9874999523162837,3.0799999237060547,
2002-09-20,36.86134719848633,11.919933319091795,,4.150000095367432,10.91509246826172,2.81599497795105,9.74374294281006,6.4000000953674325,16.193830490112305,2.239975929260254,9.977864265441896,8.626996040344237,25.49360466003418,0.9100000262260436,4.788566589355469,10.075898170471193,22.55648422241211,3.0,3.1800000667572017,
2002-09-23,36.25347900390625,11.891420364379885,,3.9800000190734863,11.012081146240234,2.7580251693725586,9.41978359222412,5.980000019073486,15.784289360046387,1.9484727382659912,9.967756271362305,8.244122505187987,24.977577209472656,0.8999999761581421,4.658174991607666,10.038694381713867,22.62585639953613,2.7950000762939453,2.900000095367432,
2002-09-24,34.90812301635742,12.005486488342285,,3.900000095367432,10.295846939086914,2.843865394592285,9.758694648742676,5.75,15.368500709533693,1.856418251991272,9.523098945617676,8.151492118835451,24.05226325988769,0.8899999856948853,4.374905586242677,9.636846542358398,22.385719299316406,2.8250000476837163,2.720000028610229,
2002-09-25,34.96057510375977,12.490266799926758,,4.0399999618530265,10.631583213806152,2.898490190505981,9.883296012878418,5.929999828338622,16.553337097167972,1.9177876710891724,9.742055892944336,8.688749313354492,24.60983085632324,0.9200000166893004,4.302965164184569,9.69637966156006,22.289663314819336,2.922499895095825,2.900000095367432,
2002-09-26,35.71656036376953,11.948446273803713,,3.7899999618530273,10.780797004699707,2.895145893096924,9.858375549316406,6.070000171661378,17.103540420532227,2.0098419189453125,10.274300575256348,8.509664535522461,25.55885124206543,0.9200000166893004,4.46483325958252,9.845212936401367,22.37505340576172,3.0799999237060547,2.9500000476837163,
2002-09-27,34.72914886474609,11.506443977355955,,3.650000095367432,10.55697536468506,2.795928716659546,9.838438034057617,5.739999771118164,17.041021347045902,1.887102723121643,10.25072193145752,8.083563804626465,25.15949249267578,0.8899999856948853,3.889304399490357,9.52150058746338,22.492450714111328,2.927500009536743,2.5999999046325684,
2002-09-30,33.933040618896484,11.520705223083494,,3.2999999523162837,10.653963088989258,2.6677258014678955,9.519463539123537,5.3400001525878915,16.487689971923828,1.9254587888717647,10.33830451965332,8.065037727355957,25.0402946472168,0.8299999833106995,3.979231834411621,9.409881591796877,22.668540954589844,2.8975000381469727,2.75,
2002-10-01,35.880096435546875,11.976970672607422,,3.5999999046325684,11.116532325744627,2.463717222213745,9.678951263427734,5.269999980926514,16.725282669067386,1.9714856147766116,10.85706901550293,8.058864593505861,26.45295524597168,0.8500000238418579,4.105128765106201,10.217293739318848,22.668540954589844,2.997499942779541,2.9500000476837163,
2002-10-02,35.32160949707031,11.877164840698242,,3.2999999523162837,10.46744441986084,2.5105388164520264,9.968024253845217,5.369999885559082,17.187959671020508,1.9714856147766116,10.799809455871582,7.719218730926514,24.85552024841309,0.8299999833106995,3.86682391166687,9.89730453491211,22.409364700317386,3.1749999523162837,2.9100000858306885,
2002-10-03,35.49130630493164,12.088183403015135,,3.3399999141693115,9.66168212890625,2.270855665206909,10.446488380432127,3.630000114440918,16.881589889526367,1.6032705307006836,10.543790817260742,7.5957088470458975,24.5574893951416,0.7900000214576721,3.73643159866333,9.789400100708008,22.42015647888184,3.259999990463257,2.869999885559082,
2002-10-04,35.33085632324219,11.660432815551758,,3.359999895095825,9.102123260498047,2.2084262371063232,10.127511978149414,3.509999990463257,16.653369903564453,1.5188878774642944,10.479784965515137,7.286940097808838,24.4501895904541,0.7099999785423279,3.5970458984375,9.49545669555664,22.344558715820312,3.102499961853028,2.5,
2002-10-07,34.213855743408196,11.278310775756836,,2.890000104904175,9.22149658203125,2.2686266899108887,9.97300910949707,3.2000000476837163,16.725282669067386,1.3271090984344482,9.99133586883545,7.114028930664063,24.50980567932129,0.6700000166893005,3.5430896282196045,9.216400146484377,21.664182662963867,3.140000104904175,2.4300000667572017,
2002-10-08,35.10560989379883,11.255504608154297,,2.9100000858306885,9.66168212890625,2.2396414279937744,9.95307159423828,3.5499999523162837,16.709653854370114,0.9819073677062988,10.24061393737793,7.5524845123291025,25.48138427734375,0.7300000190734863,3.603790283203125,9.301974296569824,21.415790557861328,3.1424999237060547,2.400000095367432,
